uid,eprintid,datestamp,value,count
9526817,25881,20230625,views,2
9526818,14221,20230625,views,2
9526819,2682,20230625,views,1
9526820,12278,20230625,views,2
9526821,16231,20230625,views,1
9526822,16106,20230625,views,2
9526823,44284,20230625,views,1
9526824,6805,20230625,views,1
9526825,44248,20230625,views,1
9526826,13918,20230625,views,2
9526827,2703,20230625,views,1
9526828,22130,20230625,views,1
9526829,7179,20230625,views,2
9526830,7343,20230625,views,2
9526831,6887,20230625,views,2
9526832,34507,20230625,views,1
9526833,17047,20230625,views,2
9526834,20960,20230625,views,1
9526835,21694,20230625,views,1
9526836,12250,20230625,views,2
9526837,14830,20230625,views,1
9526838,2742,20230625,views,2
9526839,5705,20230625,views,1
9526840,8061,20230625,views,1
9526841,20589,20230625,views,2
9526842,10120,20230625,views,1
9526843,23556,20230625,views,1
9526844,37967,20230625,views,1
9526845,13794,20230625,views,2
9526846,9078,20230625,views,1
9526847,8421,20230625,views,1
9526848,40149,20230625,views,1
9526849,44701,20230625,views,2
9526850,7242,20230625,views,1
9526851,6516,20230625,views,2
9526852,23039,20230625,views,2
9526853,10173,20230625,views,2
9526854,8903,20230625,views,1
9526855,20421,20230625,views,2
9526856,14259,20230625,views,1
9526857,13707,20230625,views,2
9526858,8585,20230625,views,2
9526859,44109,20230625,views,1
9526860,17178,20230625,views,1
9526861,20465,20230625,views,1
9526862,5776,20230625,views,1
9526863,20449,20230625,views,1
9526864,20590,20230625,views,2
9526865,16664,20230625,views,1
9526866,5572,20230625,views,2
9526867,44354,20230625,views,1
9526868,23286,20230625,views,1
9526869,7477,20230625,views,2
9526870,9417,20230625,views,2
9526871,6841,20230625,views,2
9526872,6758,20230625,views,1
9526873,21401,20230625,views,1
9526874,9345,20230625,views,1
9526875,9636,20230625,views,1
9526876,35408,20230625,views,9
9526877,40680,20230625,views,1
9526878,9539,20230625,views,1
9526879,9841,20230625,views,1
9526880,42732,20230625,views,1
9526881,13775,20230625,views,2
9526882,11586,20230625,views,2
9526883,7919,20230625,views,2
9526884,10436,20230625,views,1
9526885,6377,20230625,views,1
9526886,17522,20230625,views,1
9526887,27237,20230625,views,1
9526888,9006,20230625,views,2
9526889,9974,20230625,views,1
9526890,6760,20230625,views,2
9526891,16669,20230625,views,1
9526892,16282,20230625,views,2
9526893,10270,20230625,views,2
9526894,21546,20230625,views,2
9526895,7701,20230625,views,2
9526896,2805,20230625,views,2
9526897,43217,20230625,views,2
9526898,25169,20230625,views,2
9526899,12274,20230625,views,1
9526900,7411,20230625,views,1
9526901,44975,20230625,views,2
9526902,6466,20230625,views,1
9526903,10179,20230625,views,2
9526904,7825,20230625,views,1
9526905,7890,20230625,views,1
9526906,14127,20230625,views,2
9526907,16824,20230625,views,1
9526908,17488,20230625,views,1
9526909,26188,20230625,views,1
9526910,7749,20230625,views,2
9526911,23904,20230625,views,1
9526912,13010,20230625,views,1
9526913,19880,20230625,views,2
9526914,39587,20230625,views,1
9526915,19250,20230625,views,2
9526916,8782,20230625,views,1
9526917,5262,20230625,views,1
9526918,6272,20230625,views,2
9526919,10279,20230625,views,1
9526920,15785,20230625,views,1
9526921,17986,20230625,views,2
9526922,20446,20230625,views,1
9526923,12829,20230625,views,2
9526924,17970,20230625,views,2
9526925,12730,20230625,views,2
9526926,17388,20230625,views,2
9526927,5583,20230625,views,1
9526928,22228,20230625,views,2
9526929,17014,20230625,views,2
9526930,10010,20230625,views,1
9526931,7490,20230625,views,1
9526932,11538,20230625,views,1
9526933,8398,20230625,views,2
9526934,42662,20230625,views,1
9526935,14373,20230625,views,2
9526936,33800,20230625,views,1
9526937,29315,20230625,views,1
9526938,16016,20230625,views,2
9526939,44970,20230625,views,1
9526940,9743,20230625,views,2
9526941,14217,20230625,views,2
9526942,8644,20230625,views,2
9526943,9163,20230625,views,2
9526944,43241,20230625,views,2
9526945,10003,20230625,views,1
9526946,7802,20230625,views,1
9526947,7214,20230625,views,2
9526948,5608,20230625,views,2
9526949,17150,20230625,views,1
9526950,6428,20230625,views,1
9526951,8556,20230625,views,2
9526952,8700,20230625,views,2
9526953,10456,20230625,views,1
9526954,8728,20230625,views,1
9526955,17188,20230625,views,1
9526956,5560,20230625,views,2
9526957,8647,20230625,views,3
9526958,15749,20230625,views,1
9526959,8482,20230625,views,2
9526960,16661,20230625,views,2
9526961,9712,20230625,views,1
9526962,17176,20230625,views,2
9526963,16191,20230625,views,1
9526964,13920,20230625,views,1
9526965,10355,20230625,views,1
9526966,16017,20230625,views,2
9526967,23037,20230625,views,1
9526968,44545,20230625,views,1
9526969,7239,20230625,views,2
9526970,14272,20230625,views,1
9526971,9695,20230625,views,1
9526972,24318,20230625,views,2
9526973,35573,20230625,views,1
9526974,25606,20230625,views,2
9526975,20491,20230625,views,1
9526976,7898,20230625,views,1
9526977,44740,20230625,views,1
9526978,9248,20230625,views,1
9526979,14399,20230625,views,2
9526980,23113,20230625,views,1
9526981,5577,20230625,views,1
9526982,17390,20230625,views,1
9526983,42423,20230625,views,1
9526984,9906,20230625,views,1
9526985,9144,20230625,views,2
9526986,26198,20230625,views,1
9526987,17587,20230625,views,1
9526988,17682,20230625,views,1
9526989,20025,20230625,views,1
9526990,7168,20230625,views,1
9526991,3706,20230625,views,1
9526992,7192,20230625,views,2
9526993,20487,20230625,views,2
9526994,13864,20230625,views,2
9526995,2718,20230625,views,2
9526996,7621,20230625,views,2
9526997,16630,20230625,views,2
9526998,35358,20230625,views,1
9526999,8752,20230625,views,2
9527000,15669,20230625,views,1
9527001,14808,20230625,views,2
9527002,10081,20230625,views,1
9527003,9783,20230625,views,1
9527004,26371,20230625,views,1
9527005,43938,20230625,views,1
9527006,20431,20230625,views,1
9527007,18207,20230625,views,1
9527008,10274,20230625,views,1
9527009,6052,20230625,views,2
9527010,9219,20230625,views,2
9527011,17790,20230625,views,2
9527012,35863,20230625,views,5
9527013,16629,20230625,views,2
9527014,9100,20230625,views,2
9527015,7990,20230625,views,1
9527016,16682,20230625,views,2
9527017,14120,20230625,views,1
9527018,10273,20230625,views,2
9527019,39930,20230625,views,1
9527020,13702,20230625,views,2
9527021,8422,20230625,views,1
9527022,12329,20230625,views,1
9527023,8783,20230625,views,2
9527024,20918,20230625,views,1
9527025,39966,20230625,views,1
9527026,9191,20230625,views,2
9527027,7835,20230625,views,2
9527028,7177,20230625,views,2
9527029,43588,20230625,views,1
9527030,7887,20230625,views,2
9527031,17043,20230625,views,2
9527032,10858,20230625,views,1
9527033,9232,20230625,views,1
9527034,15840,20230625,views,1
9527035,10086,20230625,views,2
9527036,8063,20230625,views,1
9527037,9802,20230625,views,1
9527038,3925,20230625,views,2
9527039,7920,20230625,views,2
9527040,33929,20230625,views,1
9527041,43988,20230625,views,1
9527042,12823,20230625,views,1
9527043,19342,20230625,views,1
9527044,14296,20230625,views,1
9527045,6983,20230625,views,2
9527046,9911,20230625,views,2
9527047,14114,20230625,views,2
9527048,12739,20230625,views,2
9527049,17387,20230625,views,1
9527050,12732,20230625,views,1
9527051,7180,20230625,views,2
9527052,7548,20230625,views,1
9527053,39747,20230625,views,2
9527054,41287,20230625,views,2
9527055,2704,20230625,views,1
9527056,10008,20230625,views,2
9527057,44981,20230625,views,10
9527058,14791,20230625,views,2
9527059,15736,20230625,views,1
9527060,19888,20230625,views,2
9527061,17900,20230625,views,2
9527062,14424,20230625,views,2
9527063,9747,20230625,views,2
9527064,7186,20230625,views,1
9527065,6980,20230625,views,1
9527066,12279,20230625,views,1
9527067,7724,20230625,views,2
9527068,10267,20230625,views,2
9527069,5787,20230625,views,2
9527070,29455,20230625,views,2
9527071,9138,20230625,views,1
9527072,34554,20230625,views,3
9527073,7969,20230625,views,2
9527074,8071,20230625,views,2
9527075,8292,20230625,views,1
9527076,12711,20230625,views,2
9527077,5609,20230625,views,2
9527078,16224,20230625,views,1
9527079,7319,20230625,views,2
9527080,16271,20230625,views,2
9527081,17008,20230625,views,1
9527082,17012,20230625,views,2
9527083,7316,20230625,views,2
9527084,9943,20230625,views,2
9527085,7133,20230625,views,1
9527086,8842,20230625,views,1
9527087,32046,20230625,views,2
9527088,15703,20230625,views,1
9527089,8925,20230625,views,1
9527090,44334,20230625,views,1
9527091,8013,20230625,views,1
9527092,8060,20230625,views,2
9527093,6064,20230625,views,2
9527094,12694,20230625,views,1
9527095,6255,20230625,views,2
9527096,43930,20230625,views,1
9527097,16458,20230625,views,2
9527098,7774,20230625,views,2
9527099,12413,20230625,views,1
9527100,11572,20230625,views,1
9527101,6250,20230625,views,1
9527102,23505,20230625,views,2
9527103,5753,20230625,views,1
9527104,10983,20230625,views,1
9527105,44418,20230625,views,1
9527106,8043,20230625,views,1
9527107,23789,20230625,views,1
9527108,7814,20230625,views,2
9527109,44902,20230625,views,1
9527110,10268,20230625,views,1
9527111,9300,20230625,views,1
9527112,9161,20230625,views,1
9527113,18940,20230625,views,1
9527114,14398,20230625,views,1
9527115,8478,20230625,views,2
9527116,22766,20230625,views,2
9527117,7734,20230625,views,2
9527118,45003,20230625,views,1
9527119,9788,20230625,views,1
9527120,7810,20230625,views,2
9527121,23815,20230625,views,1
9527122,23137,20230625,views,1
9527123,23402,20230625,views,1
9527124,17438,20230625,views,2
9527125,36856,20230625,views,1
9527126,15812,20230625,views,1
9527127,8927,20230625,views,2
9527128,26795,20230625,views,1
9527129,14224,20230625,views,1
9527130,26036,20230625,views,2
9527131,16655,20230625,views,2
9527132,10124,20230625,views,1
9527133,14409,20230625,views,2
9527134,13705,20230625,views,2
9527135,17148,20230625,views,2
9527136,6614,20230625,views,1
9527137,16257,20230625,views,1
9527138,14213,20230625,views,1
9527139,9515,20230625,views,1
9527140,44699,20230625,views,1
9527141,43598,20230625,views,1
9527142,7762,20230625,views,2
9527143,10174,20230625,views,1
9527144,18072,20230625,views,2
9527145,21565,20230625,views,1
9527146,2667,20230625,views,2
9527147,19320,20230625,views,2
9527148,7144,20230625,views,1
9527149,17377,20230625,views,2
9527150,7149,20230625,views,2
9527151,40122,20230625,views,1
9527152,18058,20230625,views,2
9527153,6644,20230625,views,2
9527154,7483,20230625,views,2
9527155,17899,20230625,views,2
9527156,17891,20230625,views,2
9527157,8530,20230625,views,2
9527158,19502,20230625,views,1
9527159,15827,20230625,views,2
9527160,17382,20230625,views,1
9527161,9650,20230625,views,2
9527162,10235,20230625,views,2
9527163,7031,20230625,views,2
9527164,12254,20230625,views,2
9527165,19977,20230625,views,1
9527166,8342,20230625,views,2
9527167,17998,20230625,views,2
9527168,9167,20230625,views,2
9527169,39855,20230625,views,1
9527170,17208,20230625,views,2
9527171,16633,20230625,views,2
9527172,17212,20230625,views,2
9527173,25071,20230625,views,1
9527174,24322,20230625,views,2
9527175,36673,20230625,views,1
9527176,22354,20230625,views,3
9527177,27176,20230625,views,2
9527178,9615,20230625,views,1
9527179,31276,20230625,views,1
9527180,43537,20230625,views,1
9527181,26069,20230625,views,1
9527182,7675,20230625,views,2
9527183,5556,20230625,views,1
9527184,42987,20230625,views,1
9527185,15651,20230625,views,1
9527186,6681,20230625,views,2
9527187,20443,20230625,views,1
9527188,10056,20230625,views,2
9527189,33930,20230625,views,1
9527190,33083,20230625,views,1
9527191,17171,20230625,views,2
9527192,19254,20230625,views,1
9527193,9674,20230625,views,2
9527194,11175,20230625,views,2
9527195,8126,20230625,views,1
9527196,16649,20230625,views,2
9527197,6487,20230625,views,2
9527198,9118,20230625,views,2
9527199,8957,20230625,views,1
9527200,6442,20230625,views,1
9527201,9075,20230625,views,1
9527202,6575,20230625,views,1
9527203,30630,20230625,views,1
9527204,32521,20230625,views,1
9527205,20425,20230625,views,2
9527206,9051,20230625,views,2
9527207,14116,20230625,views,2
9527208,8586,20230625,views,1
9527209,22847,20230625,views,1
9527210,20182,20230625,views,1
9527211,7276,20230625,views,1
9527212,8444,20230625,views,1
9527213,13118,20230625,views,1
9527214,7407,20230625,views,1
9527215,15977,20230625,views,2
9527216,32783,20230625,views,1
9527217,8532,20230625,views,1
9527218,20724,20230625,views,2
9527219,16624,20230625,views,2
9527220,9559,20230625,views,2
9527221,18034,20230625,views,1
9527222,5586,20230625,views,2
9527223,44662,20230625,views,1
9527224,19920,20230625,views,1
9527225,24354,20230625,views,2
9527226,6268,20230625,views,1
9527227,17052,20230625,views,1
9527228,27628,20230625,views,1
9527229,19274,20230625,views,1
9527230,17915,20230625,views,2
9527231,29075,20230625,views,1
9527232,19161,20230625,views,2
9527233,16678,20230625,views,1
9527234,16541,20230625,views,2
9527235,7091,20230625,views,2
9527236,6320,20230625,views,1
9527237,7366,20230625,views,1
9527238,38328,20230625,views,1
9527239,7852,20230625,views,2
9527240,8817,20230625,views,2
9527241,32044,20230625,views,1
9527242,16516,20230625,views,4
9527243,17457,20230625,views,2
9527244,7096,20230625,views,2
9527245,14423,20230625,views,2
9527246,12410,20230625,views,1
9527247,7798,20230625,views,1
9527248,26638,20230625,views,1
9527249,13371,20230625,views,1
9527250,17875,20230625,views,1
9527251,17911,20230625,views,1
9527252,11866,20230625,views,1
9527253,29333,20230625,views,1
9527254,16105,20230625,views,2
9527255,6743,20230625,views,1
9527256,27858,20230625,views,1
9527257,9501,20230625,views,1
9527258,25038,20230625,views,1
9527259,8366,20230625,views,2
9527260,6518,20230625,views,1
9527261,17411,20230625,views,2
9527262,10356,20230625,views,1
9527263,23497,20230625,views,2
9527264,21398,20230625,views,2
9527265,20464,20230625,views,1
9527266,44985,20230625,views,1
9527267,10453,20230625,views,1
9527268,9425,20230625,views,2
9527269,8020,20230625,views,1
9527270,14115,20230625,views,1
9527271,9079,20230625,views,1
9527272,17441,20230625,views,2
9527273,5557,20230625,views,2
9527274,44504,20230625,views,1
9527275,7478,20230625,views,3
9527276,15777,20230625,views,1
9527277,19912,20230625,views,2
9527278,16668,20230625,views,1
9527279,19871,20230625,views,2
9527280,13957,20230625,views,2
9527281,33095,20230625,views,1
9527282,29080,20230625,views,1
9527283,20435,20230625,views,1
9527284,10310,20230625,views,2
9527285,9902,20230625,views,1
9527286,10050,20230625,views,1
9527287,5562,20230625,views,1
9527288,7410,20230625,views,2
9527289,6978,20230625,views,2
9527290,14269,20230625,views,2
9527291,12563,20230625,views,2
9527292,7702,20230625,views,2
9527293,43290,20230625,views,1
9527294,9141,20230625,views,2
9527295,23042,20230625,views,1
9527296,17361,20230625,views,1
9527297,24699,20230625,views,1
9527298,36911,20230625,views,1
9527299,17016,20230625,views,1
9527300,9767,20230625,views,1
9527301,44490,20230625,views,1
9527302,32140,20230625,views,2
9527303,10085,20230625,views,2
9527304,9946,20230625,views,2
9527305,13973,20230625,views,1
9527306,44124,20230625,views,1
9527307,24313,20230625,views,2
9527308,44735,20230625,views,1
9527309,7440,20230625,views,1
9527310,10404,20230625,views,1
9527311,9948,20230625,views,1
9527312,8142,20230625,views,1
9527313,9926,20230625,views,1
9527314,36347,20230625,views,2
9527315,23108,20230625,views,2
9527316,16651,20230625,views,2
9527317,8289,20230625,views,1
9527318,7213,20230625,views,1
9527319,9527,20230625,views,2
9527320,10973,20230625,views,1
9527321,8381,20230625,views,1
9527322,39123,20230625,views,2
9527323,16369,20230625,views,2
9527324,17583,20230625,views,1
9527325,35802,20230625,views,1
9527326,6055,20230625,views,2
9527327,26144,20230625,views,1
9527328,6713,20230625,views,1
9527329,16400,20230625,views,2
9527330,8141,20230625,views,2
9527331,10226,20230625,views,1
9527332,9171,20230625,views,2
9527333,9534,20230625,views,1
9527334,25257,20230625,views,1
9527335,9787,20230625,views,2
9527336,9938,20230625,views,2
9527337,9230,20230625,views,2
9527338,25258,20230625,views,2
9527339,21782,20230625,views,1
9527340,13935,20230625,views,2
9527341,17446,20230625,views,1
9527342,36690,20230625,views,1
9527343,8288,20230625,views,1
9527344,17625,20230625,views,2
9527345,8498,20230625,views,2
9527346,7620,20230625,views,1
9527347,16068,20230625,views,2
9527348,10902,20230625,views,1
9527349,44934,20230625,views,1
9527350,7312,20230625,views,2
9527351,11575,20230625,views,1
9527352,9663,20230625,views,2
9527353,19886,20230625,views,1
9527354,43575,20230625,views,1
9527355,33441,20230625,views,1
9527356,9400,20230625,views,2
9527357,19722,20230625,views,1
9527358,31447,20230625,views,1
9527359,2741,20230625,views,2
9527360,9846,20230625,views,2
9527361,6062,20230625,views,1
9527362,17063,20230625,views,2
9527363,9195,20230625,views,2
9527364,5736,20230625,views,1
9527365,11578,20230625,views,1
9527366,17180,20230625,views,1
9527367,8721,20230625,views,1
9527368,35050,20230625,views,1
9527369,9365,20230625,views,1
9527370,23085,20230625,views,2
9527371,10269,20230625,views,2
9527372,8696,20230625,views,1
9527373,7176,20230625,views,2
9527374,6599,20230625,views,2
9527375,6294,20230625,views,2
9527376,8900,20230625,views,2
9527377,11509,20230625,views,1
9527378,5573,20230625,views,2
9527379,7811,20230625,views,1
9527380,44744,20230625,views,1
9527381,7086,20230625,views,1
9527382,35871,20230625,views,1
9527383,9514,20230625,views,1
9527384,35552,20230625,views,1
9527385,38084,20230625,views,1
9527386,10386,20230625,views,2
9527387,9436,20230625,views,1
9527388,5781,20230625,views,2
9527389,16635,20230625,views,2
9527390,35390,20230625,views,1
9527391,11583,20230625,views,2
9527392,8056,20230625,views,8
9527393,41405,20230625,views,1
9527394,8019,20230625,views,2
9527395,5783,20230625,views,1
9527396,16070,20230625,views,2
9527397,32379,20230625,views,1
9527398,10241,20230625,views,2
9527399,22812,20230625,views,2
9527400,7347,20230625,views,1
9527401,4573,20230625,views,1
9527402,20422,20230625,views,1
9527403,35858,20230625,views,1
9527404,10281,20230625,views,2
9527405,16634,20230625,views,2
9527406,8980,20230625,views,1
9527407,12828,20230625,views,2
9527408,9393,20230625,views,3
9527409,6840,20230625,views,1
9527410,21404,20230625,views,1
9527411,12244,20230625,views,1
9527412,43593,20230625,views,1
9527413,12275,20230625,views,1
9527414,6757,20230625,views,2
9527415,19899,20230625,views,2
9527416,14126,20230625,views,2
9527417,41111,20230625,views,1
9527418,27136,20230625,views,2
9527419,10961,20230625,views,1
9527420,7817,20230625,views,1
9527421,34197,20230625,views,1
9527422,19945,20230625,views,1
9527423,7404,20230625,views,1
9527424,7138,20230625,views,2
9527425,16620,20230625,views,1
9527426,15780,20230625,views,2
9527427,11048,20230625,views,1
9527428,6917,20230625,views,2
9527429,20771,20230625,views,2
9527430,6876,20230625,views,1
9527431,12283,20230625,views,2
9527432,7980,20230625,views,1
9527433,7136,20230625,views,1
9527434,10413,20230625,views,2
9527435,5757,20230625,views,1
9527436,26195,20230625,views,1
9527437,13130,20230625,views,2
9527438,17623,20230625,views,2
9527439,16625,20230625,views,2
9527440,8025,20230625,views,1
9527441,23898,20230625,views,1
9527442,37608,20230625,views,1
9527443,17072,20230625,views,2
9527444,14801,20230625,views,1
9527445,8816,20230625,views,1
9527446,9288,20230625,views,1
9527447,7182,20230625,views,1
9527448,41682,20230625,views,1
9527449,17386,20230625,views,1
9527450,13806,20230625,views,1
9527451,35269,20230625,views,1
9527452,8302,20230625,views,1
9527453,20479,20230625,views,2
9527454,19919,20230625,views,1
9527455,7270,20230625,views,1
9527456,6696,20230625,views,2
9527457,12698,20230625,views,1
9527458,9239,20230625,views,1
9527459,6729,20230625,views,2
9527460,6558,20230625,views,1
9527461,9114,20230625,views,1
9527462,9390,20230625,views,1
9527463,21400,20230625,views,1
9527464,12445,20230625,views,1
9527465,16672,20230625,views,2
9527466,8188,20230625,views,2
9527467,16578,20230625,views,2
9527468,17797,20230625,views,2
9527469,14206,20230625,views,1
9527470,42660,20230625,views,1
9527471,17152,20230625,views,2
9527472,20957,20230625,views,1
9527473,10443,20230625,views,1
9527474,14218,20230625,views,2
9527475,9637,20230625,views,2
9527476,9281,20230625,views,2
9527477,28161,20230625,views,1
9527478,23155,20230625,views,2
9527479,39958,20230625,views,1
9527480,7243,20230625,views,2
9527481,13114,20230625,views,1
9527482,8582,20230625,views,1
9527483,15837,20230625,views,1
9527484,12344,20230625,views,2
9527485,5582,20230625,views,2
9527486,12738,20230625,views,1
9527487,17609,20230625,views,1
9527488,19909,20230625,views,2
9527489,10343,20230625,views,1
9527490,6340,20230625,views,2
9527491,38779,20230625,views,1
9527492,2692,20230625,views,2
9527493,14220,20230625,views,2
9527494,28062,20230625,views,1
9527495,7414,20230625,views,1
9527496,17163,20230625,views,2
9527497,9166,20230625,views,1
9527498,12251,20230625,views,2
9527499,5574,20230625,views,1
9527500,7765,20230625,views,2
9527501,7340,20230625,views,1
9527502,17189,20230625,views,1
9527503,12756,20230625,views,2
9527504,13916,20230625,views,1
9527505,12271,20230625,views,1
9527506,12350,20230625,views,2
9527507,13675,20230625,views,1
9527508,9718,20230625,views,2
9527509,10311,20230625,views,2
9527510,10236,20230625,views,1
9527511,39641,20230625,views,1
9527512,34415,20230625,views,1
9527513,10231,20230625,views,2
9527514,10119,20230625,views,1
9527515,27844,20230625,views,1
9527516,20405,20230625,views,1
9527517,15630,20230625,views,2
9527518,39057,20230625,views,1
9527519,8266,20230625,views,2
9527520,10372,20230625,views,1
9527521,7308,20230625,views,2
9527522,10424,20230625,views,1
9527523,17158,20230625,views,1
9527524,9320,20230625,views,2
9527525,23555,20230625,views,1
9527526,35842,20230625,views,6
9527527,6756,20230625,views,1
9527528,14421,20230625,views,1
9527529,12247,20230625,views,1
9527530,8378,20230625,views,1
9527531,16142,20230625,views,1
9527532,9734,20230625,views,1
9527533,11582,20230625,views,2
9527534,6982,20230625,views,1
9527535,5580,20230625,views,2
9527536,33928,20230625,views,1
9527537,23851,20230625,views,1
9527538,8345,20230625,views,2
9527539,12282,20230625,views,1
9527540,7461,20230625,views,2
9527541,22819,20230625,views,2
9527542,9840,20230625,views,1
9527543,15768,20230625,views,2
9527544,7150,20230625,views,2
9527545,44669,20230625,views,1
9527546,7480,20230625,views,2
9527547,25159,20230625,views,2
9527548,5739,20230625,views,1
9527549,9616,20230625,views,1
9527550,35402,20230625,views,1
9527551,8897,20230625,views,3
9527552,15670,20230625,views,2
9527553,32705,20230625,views,1
9527554,21447,20230625,views,1
9527555,18524,20230625,views,1
9527556,5657,20230625,views,2
9527557,11585,20230625,views,1
9527558,7834,20230625,views,2
9527559,8155,20230625,views,1
9527560,17197,20230625,views,2
9527561,9218,20230625,views,1
9527562,9977,20230625,views,1
9527563,17046,20230625,views,1
9527564,22861,20230625,views,1
9527565,12836,20230625,views,2
9527566,3816,20230625,views,1
9527567,26232,20230625,views,1
9527568,7827,20230625,views,2
9527569,20438,20230625,views,1
9527570,2746,20230625,views,2
9527571,37991,20230625,views,1
9527572,6984,20230625,views,1
9527573,16823,20230625,views,1
9527574,35907,20230625,views,1
9527575,7413,20230625,views,2
9527576,6843,20230625,views,2
9527577,36608,20230625,views,1
9527578,8499,20230625,views,2
9527579,7888,20230625,views,2
9527580,17067,20230625,views,2
9527581,6882,20230625,views,1
9527582,39050,20230625,views,1
9527583,14113,20230625,views,1
9527584,6325,20230625,views,1
9527585,10182,20230625,views,1
9527586,37223,20230625,views,1
9527587,4170,20230625,views,1
9527588,7921,20230625,views,1
9527589,7462,20230625,views,1
9527590,18139,20230625,views,3
9527591,8089,20230625,views,2
9527592,6827,20230625,views,1
9527593,8954,20230625,views,2
9527594,41166,20230625,views,1
9527595,4296,20230625,views,1
9527596,11101,20230625,views,2
9527597,27172,20230625,views,1
9527598,7473,20230625,views,2
9527599,7029,20230625,views,2
9527600,8209,20230625,views,2
9527601,6749,20230625,views,1
9527602,8924,20230625,views,2
9527603,7427,20230625,views,3
9527604,7275,20230625,views,2
9527605,2743,20230625,views,1
9527606,28164,20230625,views,2
9527607,6494,20230625,views,1
9527608,10388,20230625,views,2
9527609,16670,20230625,views,2
9527610,20494,20230625,views,1
9527611,5601,20230625,views,2
9527612,39157,20230625,views,1
9527613,7968,20230625,views,2
9527614,28639,20230625,views,3
9527615,14202,20230625,views,1
9527616,10117,20230625,views,2
9527617,14121,20230625,views,1
9527618,16143,20230625,views,2
9527619,25132,20230625,views,1
9527620,14420,20230625,views,1
9527621,6262,20230625,views,2
9527622,19868,20230625,views,1
9527623,27105,20230625,views,1
9527624,9139,20230625,views,2
9527625,38765,20230625,views,1
9527626,31651,20230625,views,1
9527627,17459,20230625,views,1
9527628,10177,20230625,views,2
9527629,33026,20230625,views,1
9527630,16014,20230625,views,1
9527631,8481,20230625,views,1
9527632,8291,20230625,views,2
9527633,13294,20230625,views,1
9527634,8583,20230625,views,1
9527635,30409,20230625,views,1
9527636,9944,20230625,views,3
9527637,12966,20230625,views,1
9527638,14119,20230625,views,2
9527639,14267,20230625,views,1
9527640,9824,20230625,views,1
9527641,29731,20230625,views,1
9527642,20693,20230625,views,2
9527643,10383,20230625,views,1
9527644,24353,20230625,views,1
9527645,13921,20230625,views,2
9527646,9451,20230625,views,1
9527647,20486,20230625,views,1
9527648,10278,20230625,views,1
9527649,5566,20230625,views,1
9527650,7723,20230625,views,2
9527651,8411,20230625,views,2
9527652,8027,20230625,views,1
9527653,25248,20230625,views,2
9527654,20460,20230625,views,1
9527655,35838,20230625,views,1
9527656,32737,20230625,views,1
9527657,39475,20230625,views,1
9527658,19861,20230625,views,1
9527659,39221,20230625,views,1
9527660,9136,20230625,views,1
9527661,9143,20230625,views,1
9527662,21403,20230625,views,1
9527663,10369,20230625,views,2
9527664,25920,20230625,views,1
9527665,7851,20230625,views,1
9527666,40578,20230625,views,1
9527667,36599,20230625,views,1
9527668,11923,20230625,views,1
9527669,9303,20230625,views,2
9527670,16621,20230625,views,2
9527671,8220,20230625,views,1
9527672,10338,20230625,views,1
9527673,4317,20230625,views,1
9527674,26423,20230625,views,1
9527675,10272,20230625,views,1
9527676,17588,20230625,views,1
9527677,11525,20230625,views,2
9527678,9173,20230625,views,1
9527679,9575,20230625,views,1
9527680,20739,20230625,views,2
9527681,9076,20230625,views,1
9527682,20453,20230625,views,1
9527683,41473,20230625,views,1
9527684,9784,20230625,views,1
9527685,16103,20230625,views,1
9527686,20447,20230625,views,2
9527687,19372,20230625,views,1
9527688,5585,20230625,views,2
9527689,8553,20230625,views,2
9527690,19876,20230625,views,2
9527691,19981,20230625,views,1
9527692,8751,20230625,views,1
9527693,5600,20230625,views,1
9527694,16364,20230625,views,2
9527695,6443,20230625,views,2
9527696,17075,20230625,views,2
9527697,16456,20230625,views,2
9527698,7738,20230625,views,2
9527699,7083,20230625,views,2
9527700,13919,20230625,views,2
9527701,9101,20230625,views,2
9527702,10335,20230625,views,1
9527703,32983,20230625,views,2
9527704,22245,20230625,views,2
9527705,9165,20230625,views,2
9527706,17914,20230625,views,1
9527707,44546,20230625,views,1
9527708,9190,20230625,views,2
9527709,5775,20230625,views,1
9527710,7767,20230625,views,1
9527711,16654,20230625,views,2
9527712,12566,20230625,views,2
9527713,35937,20230625,views,1
9527714,20429,20230625,views,2
9527715,8174,20230625,views,2
9527716,9220,20230625,views,1
9527717,12257,20230625,views,1
9527718,42456,20230625,views,1
9527719,10403,20230625,views,1
9527720,9315,20230625,views,1
9527721,10055,20230625,views,1
9527722,44356,20230625,views,1
9527723,7650,20230625,views,1
9527724,8132,20230625,views,1
9527725,25105,20230625,views,1
9527726,5555,20230625,views,1
9527727,8784,20230625,views,2
9527728,29094,20230625,views,1
9527729,7952,20230625,views,1
9527730,8335,20230625,views,1
9527731,16632,20230625,views,2
9527732,6664,20230625,views,1
9527733,10057,20230625,views,1
9527734,19162,20230625,views,2
9527735,27879,20230625,views,1
9527736,8612,20230625,views,1
9527737,16677,20230625,views,1
9527738,36430,20230625,views,2
9527739,22816,20230625,views,1
9527740,8675,20230625,views,2
9527741,13674,20230625,views,1
9527742,35421,20230625,views,5
9527743,28742,20230625,views,2
9527744,7251,20230625,views,1
9527745,27734,20230625,views,1
9527746,8580,20230625,views,1
9527747,17585,20230625,views,1
9527748,8442,20230625,views,1
